n,success_rate,std_error,wilson_low_95,wilson_high_95
171,0.04678362573099415,0.016148962651031905,0.023893560130576114,0.08958972988736011
172,0.046511627906976744,0.016057363806710138,0.023753540562369307,0.08908437719998044
173,0.046242774566473986,0.015966797262988868,0.023615152637950027,0.08858469174255772
174,0.04597701149425287,0.015877245683919173,0.02347836799990808,0.08809057874820936
175,0.045714285714285714,0.01578869211916615,0.023343158944225943,0.08760194555047776
176,0.045454545454545456,0.015701119993358124,0.023209498401566178,0.08711870152548072
177,0.04519774011299435,0.015614513095786531,0.02307735991919834,0.08664075803596241
178,0.05056179775280899,0.01642232352294303,0.02682540973585224,0.09328791966732064
179,0.055865921787709494,0.017165790419586175,0.030624655164466552,0.0997701783963861
180,0.05555555555555555,0.01707323047646831,0.030452943959623988,0.09923261143153882
181,0.055248618784530384,0.016981662014940696,0.030283147803634218,0.09870080386092611
182,0.054945054945054944,0.016891069212238652,0.03011523483327929,0.0981746636609222
183,0.0546448087431694,0.016801436579970627,0.029949173888395457,0.09765410075707964
184,0.05434782608695652,0.016712748955346874,0.029784934492586235,0.09713902697281865
185,0.05405405405405406,0.01662499149268231,0.02962248683456714,0.09662935597972802
186,0.053763440860215055,0.016538149655163578,0.029461801750117818,0.09612500324941867
187,0.053475935828877004,0.016452209206870856,0.029302850704618792,0.09562588600687388
188,0.05319148936170213,0.016367156205045252,0.0291456057761509,0.09513192318524226
189,0.05291005291005291,0.016282976992593026,0.028990039639136107,0.09464303538202115
190,0.05263157894736842,0.01619965819081822,0.02883612554849993,0.09415914481658165
191,0.05235602094240838,0.016117186692375707,0.028683837324335833,0.09368017528898698
192,0.052083333333333336,0.016035549654436775,0.028533149337053414,0.0932060521400587
193,0.05181347150259067,0.01595473449206,0.02838403649299239,0.09273670221264704
194,0.05154639175257732,0.01587472887176006,0.0282364742204858,0.09227205381406306
195,0.05641025641025641,0.01652164693193495,0.031786855479886994,0.09817387708311792
196,0.05612244897959184,0.016439859429504315,0.03162318523457617,0.09768722861319126
197,0.05583756345177665,0.016358876563940476,0.03146119203262685,0.09720537903631507
198,0.05555555555555555,0.016278686536880232,0.03130085022660032,0.09672825774717714
199,0.05527638190954774,0.0161992777791331,0.031142134689446446,0.09625579551816386
200,0.055,0.016120638945153507,0.030985020801370097,0.0957879244659355
201,0.05472636815920398,0.016042758907671952,0.030829484437093754,0.09532457801896986
202,0.0594059405940594,0.016631842716890353,0.03430546592767539,0.10095193588031676
203,0.059113300492610835,0.016552486783163536,0.03413485824824487,0.10046862577044381
204,0.058823529411764705,0.016473883341506,0.03396593932795771,0.09998991936443108
205,0.05853658536585366,0.016396021757160095,0.03379868421266013,0.09951575122549011
206,0.05825242718446602,0.016318891594460986,0.03363306843750613,0.09904605715055648
207,0.057971014492753624,0.01624248261220853,0.03346906801502139,0.09858077414136521
208,0.057692307692307696,0.01616678475916745,0.033306659423514705,0.09811984037633575
209,0.05741626794258373,0.016091788169691573,0.03314581959582555,0.09766319518324021
210,0.05714285714285714,0.016017483159468233,0.03298652590839624,0.09721077901262942
211,0.05687203791469194,0.015943860221378982,0.03282875617065793,0.09676253341199272
212,0.05660377358490566,0.01587091002147295,0.03267248861472004,0.09631840100062754
213,0.056338028169014086,0.01579862339504928,0.03251770188535267,0.09587832544519648
214,0.056074766355140186,0.01572699134284521,0.032364375030253044,0.09544225143594992
215,0.05581395348837209,0.015656005027326544,0.032212487490585806,0.09501012466359327
216,0.05555555555555555,0.015585655769077281,0.032062019091788845,0.0945818917967782
217,0.055299539170506916,0.015515935043285314,0.031912950034635595,0.09415750046019872
218,0.05504587155963303,0.015446834476321317,0.031765260886545896,0.09373689921327309
219,0.0547945205479452,0.015378345842407864,0.0316189325731369,0.09332003752939333
220,0.05454545454545454,0.01531046106037608,0.03147394637000675,0.09290686577572485
221,0.05429864253393665,0.015243172190507127,0.03133028389474342,0.0924973351935392
222,0.05405405405405406,0.015176471431455974,0.031187927099151327,0.09209139787906347
223,0.053811659192825115,0.015110351117254955,0.03104685826168939,0.09168900676483131
224,0.05357142857142857,0.015044803714394706,0.030907059980113148,0.091290115601519
225,0.05333333333333334,0.014979821818980193,0.030768515164315127,0.09089467894025327
226,0.05309734513274336,0.01491539815395956,0.03063120702935691,0.0905026521153758
227,0.05286343612334802,0.014851525566423652,0.030495119088687128,0.090113991227651
228,0.05263157894736842,0.014788197024974116,0.03036023514753945,0.08972865312790378
229,0.05240174672489083,0.014725405617158077,0.030226539296505178,0.08934659540107462
230,0.05217391304347826,0.01466314454696741,0.030094015905274992,0.08896777635067946
231,0.05194805194805195,0.014601407132400738,0.02996264961654469,0.08859215498366244
232,0.05172413793103448,0.014540186803086323,0.029832425340079953,0.08821969099563012
233,0.05150214592274678,0.014479477097964114,0.029703328246935255,0.08785034475645605
234,0.05128205128205128,0.014419271663025186,0.029575343763822388,0.08748407729624448
235,0.05106382978723404,0.014359564249106992,0.02944845756762394,0.08712085029164343
236,0.05084745762711865,0.014300348709742767,0.02932265558004756,0.08676062605249657
237,0.05485232067510549,0.014790170015207327,0.032332511983011195,0.09157299271385183
238,0.0546218487394958,0.014729822030760589,0.032195483500038743,0.09119767962822371
239,0.05439330543933055,0.014669963872189893,0.03205961172763232,0.09082542938558717
240,0.05416666666666667,0.014610589608352693,0.03192488207932074,0.09045620465895526
241,0.05394190871369295,0.01455169340333396,0.031791280212887525,0.09008996872520142
242,0.05371900826446281,0.014493269514545775,0.031658792025278895,0.08972668545290217
243,0.053497942386831275,0.014435312290872214,0.03152740364763877,0.08936631929047213
244,0.05327868852459016,0.01437781617085819,0.03139710144046686,0.08900883525458353
245,0.053061224489795916,0.01432077568094111,0.031267871988896453,0.08865419891886174
246,0.052845528455284556,0.014264185433724133,0.031139702098088452,0.08830237640284974
247,0.05263157894736842,0.014208040126289923,0.031012578788738164,0.08795333436123376
248,0.05241935483870968,0.01415233453855376,0.030886489292691905,0.08760703997332293
249,0.05220883534136546,0.014097063531654975,0.03076142104867006,0.08726346093277601
250,0.052,0.014042222046385677,0.03063736169809375,0.0869225654375688
251,0.05179282868525897,0.013987805101655724,0.03051429908101208,0.08658432218019489
252,0.051587301587301584,0.013933807792993016,0.030392221232127235,0.08624870033809434
253,0.05138339920948617,0.013880225291078166,0.030271116376914677,0.08591566956430355
254,0.051181102362204724,0.013827052840312583,0.030150972927835758,0.08558519997832056
255,0.054901960784313725,0.014264687715921109,0.03298192430784613,0.09003385059077912
256,0.05859375,0.014678923355036537,0.03582628728223662,0.09441305853459948
257,0.058365758754863814,0.014623577380651764,0.03568563010411753,0.09405441136166091
258,0.05813953488372093,0.01456864656252134,0.035546073211889115,0.09369847769216892
259,0.05791505791505792,0.014514126254563546,0.035407603743772054,0.09334522685838531
260,0.057692307692307696,0.014460011879642395,0.03527020903769844,0.09299462865279463
261,0.05747126436781609,0.014406298928295922,0.03513387662745008,0.09264665331950689
262,0.05725190839694656,0.014352982957492476,0.03499859423888581,0.09230127154585215
263,0.057034220532319393,0.014300059589414271,0.03486434978625598,0.0919584544541623
264,0.056818181818181816,0.014247524510267518,0.03473113136860127,0.09161817359373468
265,0.05660377358490566,0.014195373469118467,0.034598927266233995,0.09128040093297328
266,0.05639097744360902,0.014143602276754685,0.034467725937299326,0.09094510885170282
267,0.056179775280898875,0.014092206804570963,0.03433751601441472,0.09061227013365115
268,0.055970149253731345,0.014041182983479212,0.034208286301385046,0.09028185795909607
269,0.055762081784386616,0.013990526802841751,0.034080025769991806,0.08995384589767177
270,0.05555555555555555,0.013940234309427426,0.033952723556854414,0.08962820790133164
271,0.055350553505535055,0.013890301606389962,0.03382636896036139,0.08930491829746276
272,0.05514705882352941,0.013840724852268024,0.033700951437670046,0.08898395178214885
273,0.054945054945054944,0.013791500260006438,0.033576460601772704,0.0886652834135776
274,0.05474452554744526,0.013742624095998059,0.03345288621862759,0.0883488886055888
275,0.05454545454545454,0.01369409267914577,0.03333021820435303,0.08803474312136021
276,0.05434782608695652,0.013645902379944149,0.03320844662248317,0.08772282306722701
277,0.05415162454873646,0.013598049619580277,0.03308756168128364,0.08741310488663223
278,0.0539568345323741,0.01355053086905328,0.03296755373112559,0.0871055653542046
279,0.053763440860215055,0.013503342648312114,0.032848413261916884,0.08680018156996074
280,0.05357142857142857,0.013456481525411157,0.03273013090058867,0.0864969309536286
281,0.05338078291814947,0.013409944115683215,0.032612697408636135,0.08619579123908948
282,0.05319148936170213,0.013363727080929465,0.032496103679712035,0.08589674046893533
283,0.053003533568904596,0.013317827128626005,0.03238034073727175,0.08559975698913894
284,0.0528169014084507,0.013272241011146543,0.032265399732268385,0.08530481944383404
285,0.05263157894736842,0.013226965525000911,0.032151271940897,0.08501190677020279
286,0.05244755244755245,0.013181997510088974,0.032037948762386415,0.0847209981934681
287,0.05226480836236934,0.013137333848969613,0.03192542171683763,0.0844320732219882
288,0.05555555555555555,0.013497573830660418,0.034482059139501434,0.08832976755004522
289,0.05536332179930796,0.013452238259196666,0.03436174187197866,0.0880307051027681
290,0.05517241379310345,0.013407205801789498,0.03424226141869818,0.08773366030239237
291,0.054982817869415807,0.013362473433063507,0.034123609078775444,0.08743861280578902
292,0.0547945205479452,0.013318038167708013,0.034005776271547876,0.08714554254230386
293,0.05460750853242321,0.013273897059817172,0.03388875453450547,0.0868544297092124
294,0.05442176870748299,0.013230047202243043,0.0337725355212638,0.08656525476726541
295,0.05423728813559322,0.013186485725961355,0.03365711099957879,0.08627799843632306
296,0.057432432432432436,0.013523496586438005,0.03616344516284027,0.09004185790384563
297,0.05723905723905724,0.013479345412355645,0.036040639226430006,0.08974515635503214
298,0.05704697986577181,0.013435481167711849,0.03591866462997421,0.08945040311946789
299,0.056856187290969896,0.013391901068922697,0.035797512959242675,0.0891575790756693
300,0.056666666666666664,0.013348602368232609,0.03567717591318777,0.08886666535147117
301,0.05647840531561462,0.0133055823531408,0.03555764530204751,0.08857764331997785
302,0.056291390728476824,0.013262838345838732,0.035438913045486534,0.08829049459559304
303,0.056105610561056105,0.01322036770265824,0.035320971170774554,0.08800520103012649
304,0.05592105263157895,0.013178167813530184,0.03520381181100071,0.08772174470897579
305,0.05573770491803279,0.013136236101453296,0.035087427203323626,0.08744010794738145
306,0.05555555555555555,0.013094570021973102,0.0349718096872559,0.08716027328675405
307,0.05537459283387622,0.013053167062670616,0.0348569517029826,0.08688222349107122
308,0.05844155844155844,0.0133662375944067,0.037283023595249425,0.09047927623902541
309,0.05825242718446602,0.013324319191407603,0.03716132826709166,0.09019257863020079
310,0.05806451612903226,0.013282662492492357,0.037040424901805535,0.08990769160027703
311,0.05787781350482315,0.013241265058505364,0.036920305792658786,0.08962459805740422
312,0.057692307692307696,0.013200124480454694,0.0368009633326025,0.08934328112411252
313,0.05750798722044728,0.013159238379048156,0.03668239001266445,0.08906372413396275
314,0.05732484076433121,0.013118604404237878,0.036564578420373396,0.08878591062825966
315,0.05714285714285714,0.013078220234773242,0.03644752123821354,0.08850982435282602
316,0.056962025316455694,0.013038083577761964,0.03633121124210884,0.08823544925483717
317,0.056782334384858045,0.012998192168239161,0.036215641299935944,0.08796276947971357
318,0.05660377358490566,0.012958543768744248,0.03610080437006574,0.08769176936807128
319,0.05956112852664577,0.013251083884842365,0.038458332194482706,0.09114578326027901
320,0.059375,0.01321098139037653,0.03833710937566087,0.09086679771965978
321,0.059190031152647975,0.013171120509153953,0.0382166484543132,0.09058951430316617
322,0.059006211180124224,0.013131499067931637,0.03809694226911976,0.0903139174860496
323,0.058823529411764705,0.0130921149194037,0.037977983748240816,0.09003999193172155
324,0.05864197530864197,0.01305296594181636,0.037859765907923254,0.08976772248891227
325,0.05846153846153846,0.013014050038589775,0.03774228185113322,0.08949709418888117
326,0.05828220858895705,0.01297536513794652,0.03762552476621411,0.08922809224267744
327,0.0581039755351682,0.012936909192546652,0.037509487925569324,0.08896070203844972
328,0.057926829268292686,0.012898680179129166,0.03739416468436947,0.088694909138804
329,0.057750759878419454,0.012860676098159725,0.03727954847928324,0.0884306992782086
330,0.05757575757575758,0.012822894973484563,0.03716563282723165,0.08816805836044539
331,0.05740181268882175,0.012785334851990392,0.037052411324164966,0.08790697245610607
332,0.0572289156626506,0.012747993803270236,0.03693987764386208,0.08764742780013296
333,0.057057057057057055,0.012710869919295044,0.03682802553675155,0.08738941078940293
334,0.05688622754491018,0.01267396131409097,0.03671684882875416,0.08713290798035403
335,0.056716417910447764,0.012637266123422211,0.03660634142014622,0.08687790608665341
336,0.05654761904761905,0.012600782504479302,0.03649649728444357,0.08662439197690643
337,0.05637982195845697,0.012564508635572734,0.036387310467305374,0.08637235267240526
338,0.05621301775147929,0.012528442715831813,0.03627877508545778,0.08612177534491698
339,0.05604719764011799,0.012492582964908638,0.036170885325636636,0.08587264731450972
340,0.05588235294117647,0.012456927622687124,0.03606363544354903,0.08562495604741657
341,0.05571847507331378,0.012421474948996921,0.03595701976285344,0.08537868915393618
342,0.05555555555555555,0.012386223223332197,0.03585103267415765,0.08513383438636947
343,0.05539358600583091,0.012351170744575138,0.03574566863403465,0.08489037963699166
344,0.055232558139534885,0.012316315830724086,0.03564092216405558,0.08464831293605897
345,0.05507246376811594,0.012281656818626252,0.03553678784983977,0.08440762244984924
346,0.05491329479768786,0.012247192063714869,0.03543326034012147,0.08416829647873597
347,0.05475504322766571,0.012212919939750743,0.03533033434583265,0.08393032345529472
348,0.05459770114942529,0.012178838838568075,0.03522800463920191,0.08369369194244165
349,0.054441260744985676,0.012144947169824515,0.035126266052868955,0.08345839063160362
350,0.054285714285714284,0.012111243360755338,0.03502511347901442,0.08322440834091856
351,0.05413105413105413,0.012077725855931651,0.034924541868504626,0.08299173401346638
352,0.05397727272727273,0.012044393117022613,0.03482454623005105,0.08276035671552923
353,0.053824362606232294,0.012011243622561505,0.034725121629384306,0.08253026563488083
354,0.05367231638418079,0.011978275867715662,0.0346262631884421,0.08230145007910421
355,0.05352112676056338,0.011945488364060132,0.03452796608457105,0.08207389947393723
356,0.05337078651685393,0.01191287963935502,0.034430225549742205,0.08184760336164547
357,0.05322128851540616,0.011880448237326438,0.03433303686977971,0.08162255139942207
358,0.05307262569832402,0.011848192717451016,0.0342363953836025,0.08139873335781361
359,0.052924791086350974,0.011816111654743852,0.03414029648247893,0.08117613911917204
360,0.05277777777777778,0.01178420363954991,0.034044735609293726,0.08095475867613158
361,0.05263157894736842,0.01175246727733874,0.033949708257827366,0.08073458213011085
362,0.052486187845303865,0.011720901188502489,0.03385520997204747,0.08051559968983897
363,0.05234159779614325,0.01168950400815714,0.033761236345411935,0.08029780166990585
364,0.0521978021978022,0.011658274385946901,0.03366778302018372,0.08008117848933559
365,0.052054794520547946,0.011627210985851719,0.03357484568675698,0.07986572067018323
366,0.05191256830601093,0.011596312485997821,0.03348242008299427,0.07965141883615381
367,0.051771117166212535,0.01156557757847126,0.03339050199357476,0.07943826371124368
368,0.051630434782608696,0.011535004969134394,0.0332990872493531,0.0792262461184035
369,0.051490514905149054,0.011504593377445239,0.03320817172672884,0.07901535697822254
370,0.051351351351351354,0.011474341536279674,0.03311775134702609,0.07880558730763405
371,0.05121293800539083,0.011444248191756405,0.03302782207588338,0.07859692821864103
372,0.051075268817204304,0.011414312103064659,0.03293837992265334,0.0783893709170621
373,0.05093833780160858,0.011384532042294563,0.03284942093981221,0.07818290670129749
374,0.05080213903743316,0.011354906794270165,0.032760941222378825,0.07797752696111393
375,0.050666666666666665,0.011325435156385006,0.032672936907343034,0.07777322317644925
376,0.05053191489361702,0.011296115938440267,0.03258540417310317,0.07756998691623511
377,0.050397877984084884,0.01126694796248537,0.03249833923891282,0.07736780983723854
378,0.05026455026455026,0.011237930062661064,0.03241173836433607,0.07716668368292122
379,0.05013192612137203,0.011209061085044873,0.03232559784871181,0.07696660028231679
380,0.05,0.011180339887498949,0.032239914030626315,0.07676755154892527
381,0.049868766404199474,0.011151765339520198,0.032154683287394216,0.07656952947962473
382,0.049738219895287955,0.011123336322092723,0.032069902034547904,0.07637252615359977
383,0.04960835509138381,0.011095051727542476,0.031985566725334695,0.0761765337312863
384,0.049479166666666664,0.011066910459394126,0.03190167385022209,0.07598154445333276
385,0.04935064935064935,0.011038911432230071,0.03181821993641079,0.07578755063957696
386,0.04922279792746114,0.011011053571551585,0.03173520154735529,0.07559454468803878
387,0.04909560723514212,0.010983335813642046,0.031652615282291977,0.07540251907392805
