run,thrust_multiplier,isp_multiplier,density_multiplier,altitude_error_m,velocity_error_m_s,fuel_margin_kg,strict_success,status
254,1.0295453691536876,1.0069575896716543,1.0393952607211663,116566.00530578103,341.4865268598587,194331.67463903065,0,MISS
255,0.981103171722472,0.9897744573139573,0.9804844969228871,-59764.82581346482,-163.0171128355587,225012.76229661767,0,MISS
256,0.9902564969602586,0.9839649836950525,0.9646814832354458,-5658.411321630701,-6.897549973047717,210106.28485945327,1,PASS
257,0.9637349913977464,1.0137227453295632,0.9037966005510342,-184200.3594583813,-499.6009277053845,264898.1489814121,0,MISS
258,1.0106525333646836,0.9909025438133724,0.9956140361127376,69717.42956757173,211.41289826454158,196791.03274342272,0,MISS
259,1.024851763897,0.9979241898332151,1.1107401392895424,116579.04337808769,351.59735808276764,189854.44017124682,0,MISS
260,0.9841868491794725,1.0086730151791665,1.113284093495009,-90072.81744092237,-249.87307227214387,240273.1151635378,0,MISS
261,0.9892908843309833,1.0168361776141803,0.9333482740994493,-83211.17231594678,-240.31637668779058,243040.59095937357,0,MISS
262,1.0103834631561903,0.9923240841965426,1.0685226485960917,64206.8824752653,195.7580350484659,198494.82639425521,0,MISS
263,0.9916390164734166,0.996621183522654,1.036717727589981,-29697.877318763174,-81.17882455147628,221312.63446898584,0,MISS
264,0.9858403534313671,0.995671099609703,1.0206403708087033,-52824.54468937684,-145.67755784396468,226107.19022147654,0,MISS
265,1.000383975058055,1.0002655792896618,0.8489979998676637,2900.1693352768198,3.740869862310319,216279.06855274306,1,PASS
266,0.9939337400164597,1.0048182947722932,0.9375620720071394,-36885.16623726487,-108.67178987201805,227050.25886487297,0,MISS
267,1.0099037743107273,0.9949099280003937,1.0064848425591575,56430.87460160907,168.65664628956074,201572.05254702055,0,MISS
268,0.9787441257669182,1.0132284533191431,1.0656953369884024,-122525.13140499964,-338.17639230824807,249871.77357404784,0,MISS
269,1.0217747303553448,0.9990382474427284,1.0083799416836459,100659.27289899066,298.80739015464314,194010.31484226132,0,MISS
270,1.0365272811955422,0.9955059199317459,0.9777678936726807,179106.30469067674,546.8778423851663,175864.67015898053,0,MISS
271,1.005898689789061,0.9835892737537214,1.199806393625405,63658.01163437683,205.14129511310693,194085.7053667248,0,MISS
272,1.0251162443833686,1.019267768552591,1.176376668026111,65228.08140415326,181.80619711851614,210751.6606555981,0,MISS
273,1.0141530738831912,1.0081203723959986,0.8493399057812718,45966.78736223001,123.52207890899899,210509.43280248332,0,MISS
274,1.0098108894364046,1.0201212359836018,0.9697076895939001,-2143.6098850695416,-18.54055738955958,226336.77683122404,1,PASS
275,1.0038559062622743,0.9861202479666624,1.0101323092325023,50155.2921024533,156.9640127452767,198705.09046714898,0,MISS
276,0.983469377736089,0.9943961805020907,1.1364766449906647,-61864.826558195986,-166.4792327960422,227203.67783195374,0,MISS
277,0.9847902943257436,0.9978930159930839,0.9836071495074464,-61901.87883615121,-172.94855165313402,229310.64192269184,0,MISS
