trial,label,status,solver_success,mission_success,progress,time_s,downrange_km,ellipsoidal_altitude_km,velocity_m_s,mass_kg,x_m,y_m,z_m
2,time_minus,MISSION_OK,1,1,0.02,11.9712037619,0.0621513268836,0.394090541875,435.146816778,4697271.08627,-709712.055109,-5692754.17377,2778934.17908
2,time_minus,MISSION_OK,1,1,0.0233333333333,13.9664043889,0.0883870223913,0.539441360784,440.124682184,4650983.39885,-708873.967112,-5692990.61457,2778997.14081
2,time_minus,MISSION_OK,1,1,0.0266666666667,15.9616050159,0.120969000494,0.709111688662,445.904978918,4604695.88944,-708032.24037,-5693249.49626,2779070.57855
2,time_minus,MISSION_OK,1,1,0.03,17.9568056429,0.160946477459,0.90396770174,452.552821992,4558408.58402,-707185.921095,-5693531.73283,2779154.84057
2,time_minus,MISSION_OK,1,1,0.0333333333333,19.9520062699,0.209418567523,1.12456221503,460.122287573,4512121.5149,-706333.971279,-5693837.96674,2779250.13602
2,time_minus,MISSION_OK,1,1,0.0366666666667,21.9472068968,0.267542685377,1.3713053152,468.65849394,4465834.72295,-705475.279344,-5694168.7213,2779356.60941
2,time_minus,MISSION_OK,1,1,0.04,23.9424075238,0.336702547779,1.64490327988,478.225176989,4419548.27452,-704608.540571,-5694524.81299,2779474.528
2,time_minus,MISSION_OK,1,1,0.0433333333333,25.9376081508,0.418487018086,1.94620243889,488.852163873,4373262.24141,-703732.26091,-5694907.20999,2779604.21384
2,time_minus,MISSION_OK,1,1,0.0466666666667,27.9328087778,0.513930558394,2.27470103294,500.537045578,4326976.71657,-702845.350873,-5695315.60776,2779745.41413
2,time_minus,MISSION_OK,1,1,0.05,29.9280094048,0.6253958596,2.63227437943,513.317943719,4280691.83989,-701945.65716,-5695751.99164,2779898.87771
2,time_minus,MISSION_OK,1,1,0.0533333333333,31.9232100318,0.75357453533,3.01763914284,527.181233139,4234407.8177,-701032.345678,-5696215.31523,2780064.01854
2,time_minus,MISSION_OK,1,1,0.0566666666667,33.9184106588,0.901071070935,3.43256965297,542.153108793,4188124.97025,-700103.009656,-5696707.50525,2780241.53248
2,time_minus,MISSION_OK,1,1,0.06,35.9136112857,1.06957812072,3.87713244985,558.267674961,4141843.98048,-699155.963403,-5697228.84757,2780431.39357
2,time_minus,MISSION_OK,1,1,0.0633333333333,37.9088119127,1.26148147853,4.35219170262,575.492914801,4095565.94843,-698188.916201,-5697780.42881,2780633.90348
2,time_minus,MISSION_OK,1,1,0.0666666666667,39.9040125397,1.47802265119,4.85699659516,593.782259261,4049293.38815,-697200.541105,-5698361.74571,2780848.69033
2,time_minus,MISSION_OK,1,1,0.07,41.8992131667,1.72044591987,5.39092576729,613.09942562,4003035.25745,-696189.52218,-5698972.4094,2781075.43869
2,time_minus,MISSION_OK,1,1,0.0733333333333,43.8944137937,1.99267934625,5.9559454745,632.870619531,3957682.18705,-695152.145929,-5699614.6874,2781314.88244
2,time_minus,MISSION_OK,1,1,0.0766666666667,45.8896144207,2.29130505779,6.54069826935,646.332977355,3923400.24182,-694090.547576,-5700277.97949,2781562.13834
2,time_minus,MISSION_OK,1,1,0.08,47.8848150476,2.61488138928,7.13742950519,660.669324167,3888911.42131,-693005.294443,-5700955.16084,2781813.8421
2,time_minus,MISSION_OK,1,1,0.0833333333333,49.8800156746,2.9652474336,7.74639217163,675.950957139,3854120.26854,-691894.577278,-5701646.69651,2782070.041
2,time_minus,MISSION_OK,1,1,0.0866666666667,51.8752163016,3.34440022226,8.36792294909,692.243683492,3818957.88161,-690756.437692,-5702353.14609,2782330.81313
2,time_minus,MISSION_OK,1,1,0.09,53.8704169286,3.75453626681,9.00244597051,709.625321079,3783344.33896,-689588.726879,-5703075.17224,2782596.26755
2,time_minus,MISSION_OK,1,1,0.0933333333333,55.8656175556,4.1978882606,9.65041578371,728.188177497,3747185.51569,-688389.262652,-5703813.46877,2782866.52458
2,time_minus,MISSION_OK,1,1,0.0966666666667,57.8608181826,4.6769355155,10.3124178239,748.079152928,3710344.39972,-687155.629906,-5704568.87734,2783141.75285
2,time_minus,MISSION_OK,1,1,0.1,59.8560188096,5.19488496716,10.9894551871,769.762985926,3672283.40895,-685884.731296,-5705342.70567,2783422.27897
2,time_minus,MISSION_OK,1,1,0.103333333333,61.8512194365,5.75630945777,11.6852824498,796.440543099,3629199.45987,-684572.416334,-5706138.90549,2783709.59392
2,time_minus,MISSION_OK,1,1,0.106666666667,63.8464200635,6.36915427149,12.4057574851,825.944602026,3583901.18812,-683211.392359,-5706963.74293,2784005.99758
2,time_minus,MISSION_OK,1,1,0.11,65.8416206905,7.03526020373,13.1514854974,857.258356965,3537630.07221,-681799.877179,-5707817.99198,2784311.68231
2,time_minus,MISSION_OK,1,1,0.113333333333,67.8368213175,7.75965335905,13.9237759062,889.489176661,3491345.16636,-680332.9682,-5708703.45545,2784627.03516
2,time_minus,MISSION_OK,1,1,0.116666666667,69.8320219445,8.54380975505,14.7223253869,922.608240103,3445060.32671,-678809.127486,-5709620.03097,2784951.8535
2,time_minus,MISSION_OK,1,1,0.12,71.8272225715,9.38929035055,15.54695143,956.598311561,3398775.56666,-677226.742872,-5710567.73229,2785285.9836
2,time_minus,MISSION_OK,1,1,0.123333333333,73.8224231985,10.2982645068,16.3977651279,991.462983343,3352490.89386,-675583.62224,-5711546.91009,2785629.37753
2,time_minus,MISSION_OK,1,1,0.126666666667,75.8176238254,11.2725512916,17.2747709417,1027.20450787,3306206.31449,-673877.909244,-5712557.77175,2785981.9507
2,time_minus,MISSION_OK,1,1,0.13,77.8128244524,12.3135224855,18.1778569682,1063.82212258,3259921.83412,-672108.18029,-5713600.36101,2786343.58162
2,time_minus,MISSION_OK,1,1,0.133333333333,79.8080250794,13.42366288,19.1073974258,1101.3296739,3213637.45946,-670271.945109,-5714675.29288,2786714.32
2,time_minus,MISSION_OK,1,1,0.136666666667,81.8032257064,14.6046034827,20.0634992045,1139.7351968,3167353.19865,-668367.536454,-5715782.83178,2787094.12656
2,time_minus,MISSION_OK,1,1,0.14,83.7984263334,15.8581240795,21.0463961428,1179.03572393,3121069.05218,-666393.147821,-5716923.37053,2787483.01009
2,time_minus,MISSION_OK,1,1,0.143333333333,85.7936269604,17.186815453,22.0566954609,1219.24632449,3074785.02457,-664346.193396,-5718097.73165,2787881.11022
2,time_minus,MISSION_OK,1,1,0.146666666667,87.7888275874,18.5899974145,23.0939018859,1260.3512761,3028501.12017,-662227.252656,-5719305.34412,2788288.20395
2,time_minus,MISSION_OK,1,1,0.15,89.7840282143,20.0718245089,24.1593479008,1302.37941792,2982217.33981,-660032.236681,-5720547.86312,2788704.68497
2,time_minus,MISSION_OK,1,1,0.153333333333,91.7792288413,21.6331232079,25.2532443579,1345.33461651,2935933.68785,-657760.276846,-5721825.52597,2789130.57812
2,time_minus,MISSION_OK,1,1,0.156666666667,93.7744294683,23.275763662,26.3762651031,1389.23023299,2889650.16724,-655409.49947,-5723139.10759,2789566.06894
2,time_minus,MISSION_OK,1,1,0.16,95.7696300953,25.0014842606,27.5291237652,1434.07967698,2843366.77908,-652978.162123,-5724489.39735,2790011.3626
2,time_minus,MISSION_OK,1,1,0.163333333333,97.7648307223,26.8120458948,28.712630561,1479.90158495,2797083.52771,-650464.504182,-5725877.26865,2790466.70283
2,time_minus,MISSION_OK,1,1,0.166666666667,99.7600313493,28.7084027333,29.9273901444,1526.7079834,2750800.41772,-647867.551976,-5727303.31013,2790932.27318
2,time_minus,MISSION_OK,1,1,0.17,101.755231976,30.692393458,31.1744084597,1574.52216322,2704517.45411,-645185.476558,-5728768.57064,2791408.39508
2,time_minus,MISSION_OK,1,1,0.173333333333,103.750432603,32.7665766608,32.4550482315,1623.37992825,2658234.6502,-642415.750901,-5730274.49627,2791895.51272
2,time_minus,MISSION_OK,1,1,0.176666666667,105.74563323,34.9342031249,33.7710481977,1673.32106526,2611952.00606,-639555.176092,-5731822.94117,2792394.20066
2,time_minus,MISSION_OK,1,1,0.18,107.740833857,37.1911364648,35.1213958165,1724.3083829,2565669.52771,-636607.740729,-5733412.43903,2792904.13935
2,time_minus,MISSION_OK,1,1,0.183333333333,109.736034484,39.5452617194,36.5097640095,1776.4446459,2519387.22355,-633565.740628,-5735047.09972,2793426.54768
2,time_minus,MISSION_OK,1,1,0.186666666667,111.731235111,41.9949350117,37.9361857332,1829.7268206,2473105.10341,-630430.738493,-5736726.67289,2793961.45375
2,time_minus,MISSION_OK,1,1,0.19,113.726435738,44.5438249971,39.4028302953,1884.21615408,2426823.17997,-627199.123841,-5738453.42107,2794509.58791
2,time_minus,MISSION_OK,1,1,0.193333333333,115.721636365,47.1933712489,40.9110193272,1939.95119557,2380541.47284,-623869.451268,-5740228.58855,2795071.40259
2,time_minus,MISSION_OK,1,1,0.196666666667,117.716836992,49.9459878618,42.4625065006,1996.98289094,2334259.9871,-620439.320368,-5742053.90898,2795647.49187
2,time_minus,MISSION_OK,1,1,0.2,119.712037619,52.8017273437,44.0580528398,2055.33605626,2287978.73886,-616908.627546,-5743929.96345,2796238.12062
2,time_minus,MISSION_OK,1,1,0.203333333333,121.707238246,55.766534981,45.7009852762,2115.11285846,2241697.74488,-613271.513148,-5745860.26463,2796844.39886
2,time_minus,MISSION_OK,1,1,0.206666666667,123.702438873,58.8369563262,47.3905330249,2176.29728548,2195417.02636,-609531.283808,-5747843.63566,2797466.08045
2,time_minus,MISSION_OK,1,1,0.21,125.6976395,62.020346682,49.1306991607,2239.0187806,2149136.62007,-605680.682681,-5749884.32723,2798104.49262
2,time_minus,MISSION_OK,1,1,0.213333333333,127.692840127,65.3175023218,50.9225850252,2303.32231192,2102856.56666,-601718.846062,-5751983.28142,2798759.99852
2,time_minus,MISSION_OK,1,1,0.216666666667,129.688040754,68.7310972381,52.7681385101,2369.27880503,2056576.97743,-597643.066116,-5754142.39097,2799433.23726
2,time_minus,MISSION_OK,1,1,0.22,131.683241381,72.2633366408,54.6690843698,2436.5840845,2010520.52009,-593451.078488,-5756363.28965,2800124.76696
2,time_minus,MISSION_OK,1,1,0.223333333333,133.678442008,75.9161980871,56.6266622211,2504.13130445,1965387.54506,-589140.75928,-5758647.11554,2800834.92229
2,time_minus,MISSION_OK,1,1,0.226666666667,135.673642635,79.6881523034,58.6400676897,2571.72455759,1921264.52169,-584713.356304,-5760992.79518,2801563.30665
2,time_minus,MISSION_OK,1,1,0.23,137.668843262,83.5807201119,60.7099143712,2639.30787768,1878173.46772,-580167.110357,-5763400.82206,2802309.98119
2,time_minus,MISSION_OK,1,1,0.233333333333,139.664043889,87.5966398403,62.8373888347,2706.98650088,1836050.91563,-575499.03868,-5765872.30134,2803075.18062
2,time_minus,MISSION_OK,1,1,0.236666666667,141.659244516,91.7261378838,65.0178332337,2774.63220101,1794868.58797,-570718.538019,-5768401.92037,2803857.27197
2,time_minus,MISSION_OK,1,1,0.24,143.654445143,95.9794215941,67.2559169399,2842.39053261,1754605.20724,-565815.221707,-5770994.59699,2804657.59462
2,time_minus,MISSION_OK,1,1,0.243333333333,145.64964577,100.352438742,69.5496513713,2910.20365815,1715240.27129,-560792.814137,-5773647.93901,2805475.36161
2,time_minus,MISSION_OK,1,1,0.246666666667,147.644846397,104.845136566,71.8989128309,2978.05479934,1676762.04197,-555651.075876,-5776361.5963,2806310.3778
2,time_minus,MISSION_OK,1,1,0.25,149.640047024,109.458417351,74.3040175056,3045.90366979,1639177.21553,-550388.804754,-5779135.68768,2807162.57863
2,time_minus,MISSION_OK,1,1,0.253333333333,151.635247651,114.192306741,76.7648724313,3113.82130865,1602429.10534,-545005.664202,-5781969.88002,2808031.76737
2,time_minus,MISSION_OK,1,1,0.256666666667,153.630448278,119.044800088,79.2785716051,3169.04231727,1298116.93217,-539502.890933,-5784860.89159,2808916.49053
2,time_minus,MISSION_OK,1,1,0.26,155.625648905,123.952189496,81.8041280255,3183.63791433,1290247.51791,-533941.531034,-5787765.09039,2809801.82114
2,time_minus,MISSION_OK,1,1,0.263333333333,157.620849532,128.8955357,84.3218937053,3198.450448,1282378.12174,-528337.885663,-5790661.72819,2810679.42345
2,time_minus,MISSION_OK,1,1,0.266666666667,159.616050159,133.866504399,86.8338225498,3213.42693589,1274508.7371,-522701.783473,-5793552.65539,2811551.13699
2,time_minus,MISSION_OK,1,1,0.27,161.611250786,138.88038843,89.337014428,3228.6665124,1266639.38061,-517015.309072,-5796434.93155,2812413.81031
2,time_minus,MISSION_OK,1,1,0.273333333333,163.606451413,143.912903864,91.8365324572,3244.0218526,1258770.03846,-511306.985798,-5799313.53068,2813272.59758
2,time_minus,MISSION_OK,1,1,0.276666666667,165.60165204,148.985803872,94.3282379408,3259.61522699,1250900.71342,-505551.33343,-5802184.25554,2814123.00883
2,time_minus,MISSION_OK,1,1,0.28,167.596852667,154.096017787,96.8130292597,3275.43879444,1243031.41713,-499751.999736,-5805047.90423,2814965.77882
2,time_minus,MISSION_OK,1,1,0.283333333333,169.592053294,159.234298431,99.2927577015,3291.42836064,1235162.13493,-493919.836009,-5807906.31712,2815802.84384
2,time_minus,MISSION_OK,1,1,0.286666666667,171.587253921,164.411361431,101.765704758,3307.65222184,1227292.87872,-488042.345114,-5810757.63166,2816632.09267
2,time_minus,MISSION_OK,1,1,0.29,173.582454548,169.623054364,104.232829167,3324.08588623,1219423.64794,-482124.418667,-5813602.75602,2817454.43481
2,time_minus,MISSION_OK,1,1,0.293333333333,175.577655175,174.862794785,106.695353336,3340.68498738,1211554.43257,-476173.762283,-5816442.93948,2818271.21868
2,time_minus,MISSION_OK,1,1,0.296666666667,177.572855802,180.143724349,109.151338575,3357.53733401,1203685.2544,-470175.079468,-5819276.00009,2819079.9051
2,time_minus,MISSION_OK,1,1,0.3,179.568056429,185.459149239,111.602084754,3374.59265905,1195816.09702,-464136.21073,-5822103.24613,2819881.88374
2,time_minus,MISSION_OK,1,1,0.303333333333,181.563257056,190.80953925,114.047663768,3391.85449203,1187946.96192,-458056.637465,-5824924.68185,2820677.10403
2,time_minus,MISSION_OK,1,1,0.306666666667,183.558457683,196.201095209,116.487428797,3409.36844969,1180077.86785,-451929.180549,-5827739.44581,2821464.44994
2,time_minus,MISSION_OK,1,1,0.31,185.55365831,201.620654352,118.923365623,3427.04753182,1172208.79345,-445769.172032,-5830549.74744,2822246.47644
2,time_minus,MISSION_OK,1,1,0.313333333333,187.548858937,207.082692593,121.353690943,3444.98010424,1164339.75407,-439559.818226,-5833353.3955,2823020.49006
2,time_minus,MISSION_OK,1,1,0.316666666667,189.544059564,212.580661417,123.7794937,3463.13053512,1156470.752,-433308.757949,-5836151.55349,2823787.79318
2,time_minus,MISSION_OK,1,1,0.32,191.539260191,218.11427006,126.200970627,3481.48767658,1148601.77212,-427016.35498,-5838944.35946,2824548.48567
2,time_minus,MISSION_OK,1,1,0.323333333333,193.534460818,223.68825467,128.617739317,3500.09357084,1140732.84383,-420677.146859,-5841731.21323,2825301.74304
2,time_minus,MISSION_OK,1,1,0.326666666667,195.529661445,229.302368208,131.030071763,3518.93423326,1132863.94739,-414291.453182,-5844512.29796,2826047.6821
2,time_minus,MISSION_OK,1,1,0.33,197.524862072,234.948576669,133.438980882,3537.96552995,1124995.08162,-407868.601686,-5847288.83786,2826787.8016
2,time_minus,MISSION_OK,1,1,0.333333333333,199.520062699,240.637663663,135.843527335,3557.26068021,1117126.27807,-401396.136686,-5850059.43009,2827520.20644
2,time_minus,MISSION_OK,1,1,0.336666666667,201.515263326,246.367324918,138.244168865,3576.79002814,1109257.50401,-394876.756542,-5852824.52224,2828245.37321
2,time_minus,MISSION_OK,1,1,0.34,203.510463953,252.133502942,140.641445733,3596.54118912,1101388.78035,-388315.176566,-5855584.74572,2828964.06507
2,time_minus,MISSION_OK,1,1,0.343333333333,205.505664579,257.942538717,143.034997284,3616.55069673,1093520.11583,-381704.096857,-5858339.38593,2829675.22102
2,time_minus,MISSION_OK,1,1,0.346666666667,207.500865206,263.78876242,145.42548645,3636.77668417,1085651.48513,-375050.090642,-5861089.27445,2830379.88285
2,time_minus,MISSION_OK,1,1,0.35,209.496065833,269.677357755,147.812655836,3657.26408053,1077782.93209,-368347.199312,-5863833.83921,2831077.18886
2,time_minus,MISSION_OK,1,1,0.353333333333,211.49126646,275.609217455,150.196680132,3678.00657203,1069914.43213,-361594.421691,-5866573.10848,2831767.05185
2,time_minus,MISSION_OK,1,1,0.356666666667,213.486467087,281.577560505,152.578186859,3698.96482671,1062045.9779,-354799.597471,-5869307.97972,2832450.67076
2,time_minus,MISSION_OK,1,1,0.36,215.481667714,287.591882403,154.956735408,3720.20838806,1054177.62717,-347951.80889,-5872037.42702,2833126.47763
2,time_minus,MISSION_OK,1,1,0.363333333333,217.476868341,293.646785097,157.332868444,3741.68902233,1046309.32546,-341057.298266,-5874762.19225,2833795.44009
2,time_minus,MISSION_OK,1,1,0.366666666667,219.472068968,299.744032919,159.706629541,3763.42577638,1038441.10382,-334114.056695,-5877482.14213,2834457.29411
2,time_minus,MISSION_OK,1,1,0.37,221.467269595,305.886413664,162.078105093,3785.43830266,1030572.98636,-327118.900259,-5880197.0967,2835111.63757
2,time_minus,MISSION_OK,1,1,0.373333333333,223.462470222,312.070522051,164.447630694,3807.6957919,1022704.92778,-320075.76823,-5882907.51092,2835759.07435
2,time_minus,MISSION_OK,1,1,0.376666666667,225.457670849,318.298473021,166.815272722,3830.22643475,1014837.00092,-312982.249656,-5885613.23576,2836399.29304
2,time_minus,MISSION_OK,1,1,0.38,227.452871476,324.572247754,169.181177399,3853.03183632,1006969.17512,-305836.090205,-5888314.18496,2837032.02761
2,time_minus,MISSION_OK,1,1,0.383333333333,229.448072103,330.888491228,171.545615441,3876.08934733,999101.427308,-298641.164245,-5891010.76972,2837657.85507
2,time_minus,MISSION_OK,1,1,0.386666666667,231.44327273,337.251636355,173.908639967,3899.44407791,991233.880003,-291392.402072,-5893702.64084,2838276.10515
2,time_minus,MISSION_OK,1,1,0.39,233.438473357,343.661700249,176.270461572,3923.07617077,983366.42924,-284089.805794,-5896389.90137,2838886.82489
2,time_minus,MISSION_OK,1,1,0.393333333333,235.433673984,350.115618093,178.631307639,3946.97743995,975499.129261,-276736.91067,-5899072.91516,2839490.53561
2,time_minus,MISSION_OK,1,1,0.396666666667,237.428874611,356.616315826,180.991318987,3971.17089239,967632.051964,-269330.378524,-5901751.50527,2840086.82029
2,time_minus,MISSION_OK,1,1,0.4,239.424075238,363.164071465,183.350664524,3995.64514231,959765.100833,-261869.909412,-5904425.72218,2840675.6709
2,time_minus,MISSION_OK,1,1,0.403333333333,241.419275865,369.760071862,185.709498697,4020.42302927,951898.428259,-254354.162179,-5907095.52623,2841256.93296
2,time_minus,MISSION_OK,1,1,0.406666666667,243.414476492,376.403948477,188.068057194,4045.49515564,944032.003163,-246783.575901,-5909761.07214,2841830.72191
2,time_minus,MISSION_OK,1,1,0.41,245.409677119,383.095759523,190.426475927,4070.85626793,936165.7491,-239158.101446,-5912422.3986,2842397.04863
2,time_minus,MISSION_OK,1,1,0.413333333333,247.404877746,389.843087319,192.784992749,4096.57253103,928300.017318,-231469.0768,-5915078.96147,2842954.79083
2,time_minus,MISSION_OK,1,1,0.416666666667,249.400078373,396.628342755,195.143699299,4122.52195362,920434.55762,-223736.647359,-5917732.32094,2843506.69202
2,time_minus,MISSION_OK,1,1,0.42,251.395279,403.468364278,197.50283818,4148.80980821,912569.500221,-215941.5586,-5920381.11269,2844050.18562
2,time_minus,MISSION_OK,1,1,0.423333333333,253.390479627,410.360543875,199.862638507,4175.42939838,904705.168749,-208086.810783,-5923025.67289,2844585.72776
2,time_minus,MISSION_OK,1,1,0.426666666667,255.385680254,417.302691462,202.223231793,4202.35494757,896841.278236,-200174.923682,-5925666.2338,2845113.67716
2,time_minus,MISSION_OK,1,1,0.43,257.380880881,424.297948584,204.584839774,4229.61893088,888978.377814,-192202.31922,-5928302.60448,2845633.58404
2,time_minus,MISSION_OK,1,1,0.433333333333,259.376081508,431.341793083,206.947582487,4257.18888719,881116.64733,-184174.178688,-5930935.23708,2846146.1778
2,time_minus,MISSION_OK,1,1,0.436666666667,261.371282135,438.439624698,209.311718235,4285.09149869,873255.713218,-176084.342651,-5933563.74664,2846650.6587
2,time_minus,MISSION_OK,1,1,0.44,263.366482762,445.597077599,211.677628652,4313.37481669,865397.859009,-167926.386424,-5936187.79085,2847146.22024
2,time_minus,MISSION_OK,1,1,0.443333333333,265.361683389,452.796978208,214.044969495,4341.91780497,857542.727443,-159719.939253,-5938808.7247,2847635.46333
2,time_minus,MISSION_OK,1,1,0.446666666667,267.356884016,460.056388574,216.414400382,4370.8260768,849691.205826,-151445.518138,-5941425.28595,2848115.84037
2,time_minus,MISSION_OK,1,1,0.45,269.352084643,467.372855979,218.786076338,4400.04299925,841855.679406,-143105.928586,-5944037.7364,2848587.75332
2,time_minus,MISSION_OK,1,1,0.453333333333,271.34728527,474.740619472,221.159157925,4425.99619898,834832.936898,-134707.533936,-5946645.52827,2849051.57201
2,time_minus,MISSION_OK,1,1,0.456666666667,273.342485897,482.145390113,223.526950164,4440.87749547,830369.11581,-126264.833175,-5949241.56179,2849505.3454
2,time_minus,MISSION_OK,1,1,0.46,275.337686524,489.58221604,225.881355871,4452.2424194,826731.054494,-117781.177172,-5951815.65744,2849944.5368
2,time_minus,MISSION_OK,1,1,0.463333333333,277.332887151,497.032095335,228.227136169,4461.65399528,823546.888444,-109279.932461,-5954376.58098,2850375.67103
2,time_minus,MISSION_OK,1,1,0.466666666667,279.328087778,504.505830578,230.555825714,4471.11307273,820379.940528,-100746.217437,-5956911.59511,2850791.16772
2,time_minus,MISSION_OK,1,1,0.47,281.323288405,511.998046355,232.871338837,4480.65129059,817215.799401,-92187.4231087,-5959426.54558,2851194.56026
2,time_minus,MISSION_OK,1,1,0.473333333333,283.318489032,519.510427281,235.172553702,4490.27498151,814055.000518,-83601.3488211,-5961919.65298,2851584.77606
2,time_minus,MISSION_OK,1,1,0.476666666667,285.313689659,527.043120513,237.459501192,4499.99214331,810896.867873,-74987.8888722,-5964390.85701,2851961.77443
2,time_minus,MISSION_OK,1,1,0.48,287.308890286,534.59568247,239.732605676,4509.80128286,807739.659104,-66347.7329288,-5966840.72158,2852325.89275
2,time_minus,MISSION_OK,1,1,0.483333333333,289.304090913,542.168352291,241.99180892,4519.70606769,804583.813132,-57680.6515455,-5969269.07561,2852677.0248
2,time_minus,MISSION_OK,1,1,0.486666666667,291.29929154,549.761618815,244.236919543,4529.70966313,801428.803162,-48986.0828481,-5971675.50967,2853014.91726
2,time_minus,MISSION_OK,1,1,0.49,293.294492167,557.375152454,246.468271569,4539.80789123,798274.268577,-40264.5604446,-5974060.46204,2853339.83177
2,time_minus,MISSION_OK,1,1,0.493333333333,295.289692794,565.009518523,248.685606722,4550.00896729,795120.552695,-31515.4261249,-5976423.43325,2853651.46205
2,time_minus,MISSION_OK,1,1,0.496666666667,297.284893421,572.664770381,250.889030266,4560.30842615,791967.15908,-22738.7022459,-5978764.47751,2853949.83503
2,time_minus,MISSION_OK,1,1,0.5,299.280094048,580.34087659,253.078666079,4570.70621976,788814.109213,-13934.525301,-5981083.7119,2854235.01884
2,time_minus,MISSION_OK,1,1,0.503333333333,301.275294675,588.038868844,255.253983171,4581.21128694,785661.519788,-5101.63456936,-5983380.17505,2854506.42572
2,time_minus,MISSION_OK,1,1,0.506666666667,303.270495302,595.757122652,257.416155165,4591.81039063,782509.109865,3757.75149241,-5985655.6452,2854765.12779
2,time_minus,MISSION_OK,1,1,0.51,305.265695929,603.497389625,259.564159503,4602.51468427,779356.991945,12645.8280614,-5987908.39812,2855010.07814
2,time_minus,MISSION_OK,1,1,0.513333333333,307.260896556,611.260168757,261.697829155,4613.32599661,776205.111176,21563.1447331,-5990138.03788,2855241.03072
2,time_minus,MISSION_OK,1,1,0.516666666667,309.256097183,619.042410787,263.819195322,4624.22707827,773053.361412,30505.6633968,-5992347.76607,2855459.92198
2,time_minus,MISSION_OK,1,1,0.52,311.25129781,626.847719066,265.926101119,4635.2395169,769901.863722,39477.9561657,-5994533.99029,2855664.57186
2,time_minus,MISSION_OK,1,1,0.523333333333,313.246498437,634.678816566,268.017024524,4646.36978964,766750.487749,48483.4089638,-5996694.07773,2855853.3781
2,time_minus,MISSION_OK,1,1,0.526666666667,315.241699064,642.525084989,270.098596351,4657.57163882,763599.228121,57508.3192921,-5998838.82931,2856032.8871
2,time_minus,MISSION_OK,1,1,0.53,317.236899691,650.397768364,272.164038368,4668.89849795,760448.15514,66567.0033782,-6000956.99454,2856196.27255
2,time_minus,MISSION_OK,1,1,0.533333333333,319.232100318,658.292562741,274.21610729,4680.32511091,757297.156001,75653.8587978,-6003053.0031,2856346.21681
2,time_minus,MISSION_OK,1,1,0.536666666667,321.227300945,666.210004392,276.254576451,4691.85693362,754146.276284,84769.4783181,-6005126.39203,2856482.43707
2,time_minus,MISSION_OK,1,1,0.54,323.222501572,674.151593013,278.278695855,4703.50052043,750995.508477,93915.6688878,-6007175.77555,2856604.08662
2,time_minus,MISSION_OK,1,1,0.543333333333,325.217702199,682.114323452,280.29034613,4715.23887225,747844.800541,103088.542035,-6009204.21222,2856713.01985
2,time_minus,MISSION_OK,1,1,0.546666666667,327.212902826,690.102484863,282.287113641,4727.09551817,744694.210049,112293.412242,-6011207.53839,2856806.70637
2,time_minus,MISSION_OK,1,1,0.55,329.208103453,698.112286832,284.271339439,4739.0500045,741543.684139,121525.425415,-6013189.58687,2856887.46911
2,time_minus,MISSION_OK,1,1,0.553333333333,331.20330408,706.145843938,286.241881947,4751.11019085,738393.213655,130787.148516,-6015148.33991,2856954.08169
2,time_minus,MISSION_OK,1,1,0.556666666667,333.198504707,714.204003732,288.19838847,4763.2848813,735242.844173,140079.543709,-6017083.06452,2857006.09459
2,time_minus,MISSION_OK,1,1,0.56,335.193705334,722.286490041,290.141135854,4775.56628378,732092.51423,149402.17017,-6018994.11633,2857043.72097
2,time_minus,MISSION_OK,1,1,0.563333333333,337.188905961,730.392113786,292.070884284,4787.95204359,728942.246785,158753.464783,-6020882.71456,2857067.70088
2,time_minus,MISSION_OK,1,1,0.566666666667,339.184106588,738.522277538,293.986970997,4800.44874218,725792.044616,168135.078195,-6022747.58724,2857077.25722
2,time_minus,MISSION_OK,1,1,0.57,341.179307214,746.677390692,295.889271128,4813.05396588,722641.876217,177547.420252,-6024588.4105,2857072.19183
2,time_minus,MISSION_OK,1,1,0.573333333333,343.174507841,754.85664566,297.778329704,4825.76881158,719491.77362,186989.408236,-6026406.03112,2857053.01808
2,time_minus,MISSION_OK,1,1,0.576666666667,345.169708468,763.065818247,299.651150958,4838.61383089,716341.711265,196468.007095,-6028195.01775,2857016.42883
2,time_minus,MISSION_OK,1,1,0.58,347.164909095,771.290245768,301.515722133,4851.52673386,713191.679851,205965.234968,-6029969.42299,2856970.97173
2,time_minus,MISSION_OK,1,1,0.583333333333,349.160109722,779.54504294,303.364015219,4864.57528354,710041.711455,215499.441109,-6031714.8998,2856907.91772
2,time_minus,MISSION_OK,1,1,0.586666666667,351.155310349,787.827867692,305.197434455,4877.74364678,706891.767309,225067.6488,-6033433.77932,2856828.68236
2,time_minus,MISSION_OK,1,1,0.59,353.150510976,796.130766387,307.02025257,4891.00102511,703741.860212,234660.150033,-6035133.64222,2856737.87822
2,time_minus,MISSION_OK,1,1,0.593333333333,355.145711603,804.468633536,308.824798905,4904.40984185,700591.995714,244294.825976,-6036800.50958,2856626.99652
2,time_minus,MISSION_OK,1,1,0.596666666667,357.14091223,812.820513403,310.622060909,4917.88009999,697442.15249,253946.358002,-6038454.17794,2856508.08398
2,time_minus,MISSION_OK,1,1,0.6,359.136112857,821.203579817,312.403213456,4931.48594961,694292.350016,263635.319606,-6040078.53736,2856371.33716
